"ANIO","MES","AEROPUERTO_OPERACION","ORIGEN","DESTINO","EMPRESA","EXPLOTADOR","TIPO_VUELO","TRAFICO","TIPO_OPERACION","TotalOperaciones"
"2025","07","SKSM","SKAG","SKSM","Estado","Estado","M","N","LLEGADA","2"
"2025","07","SKSM","SKBG","SKSM","4BI","4BI","G","N","LLEGADA","1"
"2025","07","SKSM","SKBG","SKSM","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKSM","SKBG","SKSM","RPB","RPB","S","N","LLEGADA","8"
"2025","07","SKSM","SKBO","SKSM","ARE","ARE","S","N","LLEGADA","205"
"2025","07","SKSM","SKBO","SKSM","ARE","TAM","S","N","LLEGADA","2"
"2025","07","SKSM","SKBO","SKSM","AVA","AVA","S","N","LLEGADA","85"
"2025","07","SKSM","SKBO","SKSM","AVA","AVR","S","N","LLEGADA","10"
"2025","07","SKSM","SKBO","SKSM","AVR","AVA","S","N","LLEGADA","69"
"2025","07","SKSM","SKBO","SKSM","AVR","AVR","S","N","LLEGADA","106"
"2025","07","SKSM","SKBO","SKSM","Estado","Estado","M","N","LLEGADA","30"
"2025","07","SKSM","SKBO","SKSM","JEC","JEC","S","N","LLEGADA","96"
"2025","07","SKSM","SKBO","SKSM","RPB","RPB","S","N","LLEGADA","62"
"2025","07","SKSM","SKBQ","SKSM","Estado","Estado","M","N","LLEGADA","12"
"2025","07","SKSM","SKCC","SKSM","Estado","Estado","M","N","LLEGADA","5"
"2025","07","SKSM","SKCG","SKSM","Estado","Estado","M","N","LLEGADA","4"
"2025","07","SKSM","SKCL","SKSM","AVA","AVA","S","N","LLEGADA","26"
"2025","07","SKSM","SKCL","SKSM","AVA","AVR","S","N","LLEGADA","6"
"2025","07","SKSM","SKCL","SKSM","Estado","Estado","M","N","LLEGADA","4"
"2025","07","SKSM","SKCL","SKSM","JEC","JEC","S","N","LLEGADA","39"
"2025","07","SKSM","SKCU","SKSM","Estado","Estado","M","N","LLEGADA","2"
"2025","07","SKSM","SKCZ","SKSM","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKSM","SKEJ","SKSM","4AG","4AG","G","N","LLEGADA","1"
"2025","07","SKSM","SKEJ","SKSM","4CQ","4CQ","G","N","LLEGADA","1"
"2025","07","SKSM","SKEJ","SKSM","Estado","Estado","M","N","LLEGADA","2"
"2025","07","SKSM","SKLC","SKSM","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKSM","SKMR","SKSM","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKSM","SKPB","SKCG","Estado","Estado","M","N","TOQUE Y DESPEGUE","2"
"2025","07","SKSM","SKPE","SKSM","AVA","AVA","S","N","LLEGADA","13"
"2025","07","SKSM","SKPE","SKSM","AVA","AVR","S","N","LLEGADA","4"
"2025","07","SKSM","SKRG","SKSM","AVA","AVA","S","N","LLEGADA","78"
"2025","07","SKSM","SKRG","SKSM","AVA","AVR","S","N","LLEGADA","10"
"2025","07","SKSM","SKRG","SKSM","JEC","JEC","S","N","LLEGADA","116"
"2025","07","SKSM","SKRG","SKSM","RPB","RPB","S","N","LLEGADA","31"
"2025","07","SKSM","SKSM","MPTO","CMP","CMP","S","I","SALIDA","13"
"2025","07","SKSM","SKSM","SKAG","Estado","Estado","M","N","SALIDA","2"
"2025","07","SKSM","SKSM","SKBG","4BI","4BI","G","N","SALIDA","2"
"2025","07","SKSM","SKSM","SKBG","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKSM","SKSM","SKBG","RPB","RPB","S","N","SALIDA","8"
"2025","07","SKSM","SKSM","SKBO","ARE","ARE","S","N","SALIDA","205"
"2025","07","SKSM","SKSM","SKBO","ARE","TAM","S","N","SALIDA","2"
"2025","07","SKSM","SKSM","SKBO","AVA","AVA","S","N","SALIDA","86"
"2025","07","SKSM","SKSM","SKBO","AVA","AVR","S","N","SALIDA","10"
"2025","07","SKSM","SKSM","SKBO","AVR","AVA","S","N","SALIDA","69"
"2025","07","SKSM","SKSM","SKBO","AVR","AVR","S","N","SALIDA","105"
"2025","07","SKSM","SKSM","SKBO","Estado","Estado","M","N","SALIDA","28"
"2025","07","SKSM","SKSM","SKBO","JEC","JEC","S","N","SALIDA","97"
"2025","07","SKSM","SKSM","SKBO","RPB","RPB","S","N","SALIDA","63"
"2025","07","SKSM","SKSM","SKBQ","Estado","Estado","M","N","SALIDA","17"
"2025","07","SKSM","SKSM","SKCC","0EC","0EC","N","N","SALIDA","1"
"2025","07","SKSM","SKSM","SKCC","Estado","Estado","M","N","SALIDA","7"
"2025","07","SKSM","SKSM","SKCG","Estado","Estado","M","N","SALIDA","10"
"2025","07","SKSM","SKSM","SKCL","AVA","AVA","S","N","SALIDA","27"
"2025","07","SKSM","SKSM","SKCL","AVA","AVR","S","N","SALIDA","6"
"2025","07","SKSM","SKSM","SKCL","Estado","Estado","M","N","SALIDA","3"
"2025","07","SKSM","SKSM","SKCL","JEC","JEC","S","N","SALIDA","40"
"2025","07","SKSM","SKSM","SKCU","Estado","Estado","M","N","SALIDA","4"
"2025","07","SKSM","SKSM","SKCZ","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKSM","SKSM","SKEJ","4AG","4AG","G","N","SALIDA","1"
"2025","07","SKSM","SKSM","SKEJ","4CQ","4CQ","G","N","SALIDA","1"
"2025","07","SKSM","SKSM","SKEJ","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKSM","SKSM","SKMR","Estado","Estado","M","N","SALIDA","2"
"2025","07","SKSM","SKSM","SKPE","AVA","AVA","S","N","SALIDA","13"
"2025","07","SKSM","SKSM","SKPE","AVA","AVR","S","N","SALIDA","4"
"2025","07","SKSM","SKSM","SKRG","AVA","AVA","S","N","SALIDA","77"
"2025","07","SKSM","SKSM","SKRG","AVA","AVR","S","N","SALIDA","10"
"2025","07","SKSM","SKSM","SKRG","JEC","JEC","S","N","SALIDA","113"
"2025","07","SKSM","SKSM","SKRG","RPB","RPB","S","N","SALIDA","30"
"2025","07","SKSM","SKSM","SKRH","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKSM","SKSM","SKSA","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKSM","SKSM","SKSM","Estado","Estado","M","N","LLEGADA","28"
"2025","07","SKSM","SKSM","SKSM","Estado","Estado","M","N","SALIDA","27"
"2025","07","SKSM","SKSM","SKTI","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKSM","SKSM","SKVP","Estado","Estado","M","N","SALIDA","3"
"2025","07","SKSM","SKSM","ZZZZ","Estado","Estado","M","N","SALIDA","2"
"2025","07","SKSM","SKSP","SKSM","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKSM","SKTI","SKSM","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKSM","SKVP","SKSM","Estado","Estado","M","N","LLEGADA","3"
"2025","07","SKSM","ZZZZ","SKSM","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKSO","SKBO","SKSO","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKSO","SKSO","SKBO","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKSP","KOPF","SKSP","SIY","SIY","G","I","LLEGADA","1"
"2025","07","SKSP","MPTO","SKSP","CMP","CMP","S","I","LLEGADA","15"
"2025","07","SKSP","MPTO","SKSP","CMP","RPB","S","I","LLEGADA","3"
"2025","07","SKSP","SKBG","SKSP","0EC","0EC","N","N","LLEGADA","1"
"2025","07","SKSP","SKBG","SKSP","1GQ","1GQ","N","N","LLEGADA","1"
"2025","07","SKSP","SKBG","SKSP","OEZ","OEZ","N","N","LLEGADA","1"
"2025","07","SKSP","SKBO","SKSP","ARE","ARE","S","N","LLEGADA","206"
"2025","07","SKSP","SKBO","SKSP","AVA","AVA","S","N","LLEGADA","138"
"2025","07","SKSP","SKBO","SKSP","AVA","AVR","S","N","LLEGADA","33"
"2025","07","SKSP","SKBO","SKSP","Estado","Estado","M","N","LLEGADA","4"
"2025","07","SKSP","SKBO","SKSP","KRE","KRE","N","N","LLEGADA","5"
"2025","07","SKSP","SKBO","SKSP","RPB","RPB","S","N","LLEGADA","8"
"2025","07","SKSP","SKBQ","SKSP","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKSP","SKBQ","SKSP","RPB","RPB","S","N","LLEGADA","31"
"2025","07","SKSP","SKCG","SKSP","ARE","ARE","S","N","LLEGADA","38"
"2025","07","SKSP","SKCG","SKSP","RPB","RPB","S","N","LLEGADA","22"
"2025","07","SKSP","SKCL","SKSP","ARE","ARE","N","N","LLEGADA","4"
"2025","07","SKSP","SKCL","SKSP","ARE","ARE","S","N","LLEGADA","35"
"2025","07","SKSP","SKCL","SKSP","ARE","TAM","S","N","LLEGADA","1"
"2025","07","SKSP","SKCL","SKSP","AVA","AVA","S","N","LLEGADA","13"
"2025","07","SKSP","SKCL","SKSP","AVA","AVR","S","N","LLEGADA","4"
"2025","07","SKSP","SKCL","SKSP","JEC","JEC","S","N","LLEGADA","18"
"2025","07","SKSP","SKLC","SKSP","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKSP","SKPV","SKSP","Estado","Estado","M","N","LLEGADA","9"
"2025","07","SKSP","SKPV","SKSP","NSE","NSE","S","N","LLEGADA","99"
"2025","07","SKSP","SKRG","SKSP","ARE","ARE","S","N","LLEGADA","36"
"2025","07","SKSP","SKRG","SKSP","AVA","AVA","S","N","LLEGADA","40"
"2025","07","SKSP","SKRG","SKSP","AVA","AVR","S","N","LLEGADA","9"
"2025","07","SKSP","SKRG","SKSP","JEC","JEC","S","N","LLEGADA","51"
"2025","07","SKSP","SKSP","KOPF","SIY","SIY","G","I","SALIDA","1"
"2025","07","SKSP","SKSP","MPTO","CMP","CMP","S","I","SALIDA","15"
"2025","07","SKSP","SKSP","MPTO","CMP","RPB","S","I","SALIDA","3"
"2025","07","SKSP","SKSP","SKAR","AVA","AVA","S","N","SALIDA","1"
"2025","07","SKSP","SKSP","SKBG","1GQ","1GQ","N","N","SALIDA","2"
"2025","07","SKSP","SKSP","SKBG","OEZ","OEZ","N","N","SALIDA","1"
"2025","07","SKSP","SKSP","SKBO","ARE","ARE","S","N","SALIDA","205"
"2025","07","SKSP","SKSP","SKBO","ARE","TAM","S","N","SALIDA","1"
"2025","07","SKSP","SKSP","SKBO","AVA","AVA","G","N","SALIDA","1"
"2025","07","SKSP","SKSP","SKBO","AVA","AVA","S","N","SALIDA","137"
"2025","07","SKSP","SKSP","SKBO","AVA","AVR","S","N","SALIDA","32"
"2025","07","SKSP","SKSP","SKBO","Estado","Estado","M","N","SALIDA","2"
"2025","07","SKSP","SKSP","SKBO","KRE","KRE","N","N","SALIDA","6"
"2025","07","SKSP","SKSP","SKBO","RPB","RPB","N","N","SALIDA","1"
"2025","07","SKSP","SKSP","SKBO","RPB","RPB","S","N","SALIDA","7"
"2025","07","SKSP","SKSP","SKBQ","Estado","Estado","M","N","SALIDA","2"
"2025","07","SKSP","SKSP","SKBQ","RPB","RPB","S","N","SALIDA","31"
"2025","07","SKSP","SKSP","SKCG","ARE","ARE","S","N","SALIDA","38"
"2025","07","SKSP","SKSP","SKCG","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKSP","SKSP","SKCG","RPB","RPB","S","N","SALIDA","22"
"2025","07","SKSP","SKSP","SKCL","ARE","ARE","N","N","SALIDA","3"
"2025","07","SKSP","SKSP","SKCL","ARE","ARE","S","N","SALIDA","37"
"2025","07","SKSP","SKSP","SKCL","AVA","AVA","S","N","SALIDA","13"
"2025","07","SKSP","SKSP","SKCL","AVA","AVR","S","N","SALIDA","5"
"2025","07","SKSP","SKSP","SKCL","JEC","JEC","S","N","SALIDA","18"
"2025","07","SKSP","SKSP","SKPV","Estado","Estado","M","N","SALIDA","9"
"2025","07","SKSP","SKSP","SKPV","NSE","NSE","S","N","SALIDA","99"
"2025","07","SKSP","SKSP","SKRG","ARE","ARE","S","N","SALIDA","36"
"2025","07","SKSP","SKSP","SKRG","AVA","AVA","S","N","SALIDA","40"
"2025","07","SKSP","SKSP","SKRG","AVA","AVR","S","N","SALIDA","8"
"2025","07","SKSP","SKSP","SKRG","JEC","JEC","S","N","SALIDA","51"
"2025","07","SKSP","SKSP","SKSM","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKSP","SKSP","SKSP","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKSP","SKSP","SKSP","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKSR","AFIL","SKSR","Estado","Estado","M","N","LLEGADA","3"
"2025","07","SKSR","EJC","SKSR","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKSR","SKAG","SKSR","Estado","Estado","M","N","LLEGADA","2"
"2025","07","SKSR","SKBG","SKSR","1DF","1DF","N","N","LLEGADA","1"
"2025","07","SKSR","SKBO","SKSR","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKSR","SKEJ","SKSR","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKSR","SKMP","SKSR","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKSR","SKSR","SKAG","Estado","Estado","M","N","SALIDA","2"
"2025","07","SKSR","SKSR","SKBG","1DF","1DF","N","N","SALIDA","1"
"2025","07","SKSR","SKSR","SKEJ","1EE","1EE","N","N","SALIDA","2"
"2025","07","SKSR","SKSR","SKEJ","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKSR","ZZZZ","SKSR","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKSV","SKBO","SKSV","NSE","NSE","S","N","LLEGADA","9"
"2025","07","SKSV","SKLR","SKSV","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKSV","SKME","SKSV","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKSV","SKNA","SKSV","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKSV","SKNV","SKSV","0EC","0EC","N","N","LLEGADA","1"
"2025","07","SKSV","SKNV","SKSV","1CP","1CP","N","N","LLEGADA","3"
"2025","07","SKSV","SKSV","SKBO","NSE","NSE","S","N","SALIDA","9"
"2025","07","SKSV","SKSV","SKME","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKSV","SKSV","SKNV","1CP","1CP","N","N","SALIDA","1"
"2025","07","SKSV","SKSV","ZZZZ","Estado","Estado","M","N","SALIDA","2"
"2025","07","SKSV","ZZZZ","SKSV","Estado","Estado","M","N","LLEGADA","2"
"2025","07","SKTB","AFIL","SKTB","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTB","SKCC","SKTB","NSE","1EH","S","N","LLEGADA","13"
"2025","07","SKTB","SKTB","SKCC","Estado","Estado","M","N","SALIDA","2"
"2025","07","SKTB","SKTB","SKCC","HTS","HTS","N","N","SALIDA","1"
"2025","07","SKTB","SKTB","SKCC","NSE","1EH","S","N","SALIDA","12"
"2025","07","SKTB","SKTB","SKTB","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTB","SKTB","SKTB","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTB","ZZZZ","SKTB","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTI","AFIL","SKTI","Estado","Estado","M","N","LLEGADA","4"
"2025","07","SKTI","SKAC","SKTI","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTI","SKAG","SKTI","Estado","Estado","M","N","LLEGADA","3"
"2025","07","SKTI","SKAP","SKTI","Estado","Estado","M","N","LLEGADA","4"
"2025","07","SKTI","SKAR","SKTI","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTI","SKBO","SKTI","Estado","Estado","M","N","LLEGADA","68"
"2025","07","SKTI","SKCC","SKTI","Estado","Estado","M","N","LLEGADA","6"
"2025","07","SKTI","SKCG","SKTI","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTI","SKCO","SKTI","Estado","Estado","M","N","LLEGADA","2"
"2025","07","SKTI","SKCU","SKTI","Estado","Estado","M","N","LLEGADA","9"
"2025","07","SKTI","SKEJ","SKTI","Estado","Estado","M","N","LLEGADA","2"
"2025","07","SKTI","SKGB","SKTI","Estado","Estado","M","N","LLEGADA","5"
"2025","07","SKTI","SKGY","SKTI","Estado","Estado","M","N","LLEGADA","3"
"2025","07","SKTI","SKIB","SKTI","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTI","SKJC","SKTI","Estado","Estado","M","N","LLEGADA","3"
"2025","07","SKTI","SKLC","SKTI","Estado","Estado","M","N","LLEGADA","2"
"2025","07","SKTI","SKLR","SKTI","Estado","Estado","M","N","LLEGADA","2"
"2025","07","SKTI","SKMD","SKTI","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTI","SKMF","SKTI","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTI","SKMR","SKTI","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTI","SKNA","SKTI","Estado","Estado","M","N","LLEGADA","4"
"2025","07","SKTI","SKNV","SKTI","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTI","SKPE","SKTI","Estado","Estado","M","N","LLEGADA","3"
"2025","07","SKTI","SKPP","SKTI","Estado","Estado","M","N","LLEGADA","7"
"2025","07","SKTI","SKPQ","SKTI","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTI","SKRG","SKTI","Estado","Estado","M","N","LLEGADA","3"
"2025","07","SKTI","SKSA","SKTI","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTI","SKSJ","SKTI","Estado","Estado","M","N","LLEGADA","7"
"2025","07","SKTI","SKSM","SKTI","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTI","SKTI","SKAG","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTI","SKTI","SKAP","Estado","Estado","M","N","SALIDA","4"
"2025","07","SKTI","SKTI","SKBO","Estado","Estado","M","N","SALIDA","63"
"2025","07","SKTI","SKTI","SKCC","Estado","Estado","M","N","SALIDA","3"
"2025","07","SKTI","SKTI","SKCG","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTI","SKTI","SKCO","Estado","Estado","M","N","SALIDA","3"
"2025","07","SKTI","SKTI","SKCU","Estado","Estado","M","N","SALIDA","7"
"2025","07","SKTI","SKTI","SKEJ","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTI","SKTI","SKGB","Estado","Estado","M","N","SALIDA","6"
"2025","07","SKTI","SKTI","SKGY","Estado","Estado","M","N","SALIDA","4"
"2025","07","SKTI","SKTI","SKIB","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTI","SKTI","SKJC","Estado","Estado","M","N","SALIDA","2"
"2025","07","SKTI","SKTI","SKLC","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTI","SKTI","SKLR","Estado","Estado","M","N","SALIDA","2"
"2025","07","SKTI","SKTI","SKMA","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTI","SKTI","SKMD","Estado","Estado","M","N","SALIDA","4"
"2025","07","SKTI","SKTI","SKMR","Estado","Estado","M","N","SALIDA","2"
"2025","07","SKTI","SKTI","SKNA","Estado","Estado","M","N","SALIDA","5"
"2025","07","SKTI","SKTI","SKPE","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTI","SKTI","SKPP","Estado","Estado","M","N","SALIDA","9"
"2025","07","SKTI","SKTI","SKPQ","Estado","Estado","M","N","SALIDA","3"
"2025","07","SKTI","SKTI","SKPS","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTI","SKTI","SKRG","Estado","Estado","M","N","SALIDA","2"
"2025","07","SKTI","SKTI","SKSA","Estado","Estado","M","N","SALIDA","3"
"2025","07","SKTI","SKTI","SKSJ","Estado","Estado","M","N","SALIDA","5"
"2025","07","SKTI","SKTI","SKSM","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTI","SKTI","SKTI","Estado","Estado","M","N","LLEGADA","34"
"2025","07","SKTI","SKTI","SKTI","Estado","Estado","M","N","SALIDA","34"
"2025","07","SKTI","SKTI","SKUB","Estado","Estado","M","N","SALIDA","8"
"2025","07","SKTI","SKTI","SKUC","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTI","SKTI","SKUI","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTI","SKTI","SKUL","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTI","SKTI","SKVG","Estado","Estado","M","N","SALIDA","4"
"2025","07","SKTI","SKTI","SKVP","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTI","SKTI","SKYP","Estado","Estado","M","N","SALIDA","3"
"2025","07","SKTI","SKTI","SQSY","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTI","SKTI","SQWT","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTI","SKTI","ZZZZ","Estado","Estado","M","N","SALIDA","20"
"2025","07","SKTI","SKTM","SKTI","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTI","SKUB","SKTI","Estado","Estado","M","N","LLEGADA","3"
"2025","07","SKTI","SKUI","SKTI","Estado","Estado","M","N","LLEGADA","3"
"2025","07","SKTI","SKVG","SKTI","Estado","Estado","M","N","LLEGADA","3"
"2025","07","SKTI","SKYP","SKTI","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTI","ZZZZ","SKTI","Estado","Estado","M","N","LLEGADA","14"
"2025","07","SKTJ","SKBO","SKTJ","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTJ","ZZZZ","SKTJ","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTL","SKBO","SKTL","NSE","NSE","S","N","LLEGADA","8"
"2025","07","SKTL","SKMD","SKTL","EFY","EFY","N","N","LLEGADA","1"
"2025","07","SKTL","SKMD","SKTL","EFY","EFY","S","N","LLEGADA","41"
"2025","07","SKTL","SKMD","SKTL","NSE","NSE","S","N","LLEGADA","21"
"2025","07","SKTL","SKPE","SKTL","EFY","EFY","S","N","LLEGADA","3"
"2025","07","SKTL","SKTL","SKBO","NSE","NSE","S","N","SALIDA","8"
"2025","07","SKTL","SKTL","SKMD","EFY","EFY","S","N","SALIDA","42"
"2025","07","SKTL","SKTL","SKMD","NSE","NSE","S","N","SALIDA","21"
"2025","07","SKTL","SKTL","SKPE","EFY","EFY","N","N","SALIDA","1"
"2025","07","SKTL","SKTL","SKPE","EFY","EFY","S","N","SALIDA","2"
"2025","07","SKTM","SKBG","SKTM","1DF","1DF","N","N","LLEGADA","3"
"2025","07","SKTM","SKBO","SKTM","NSE","NSE","S","N","LLEGADA","8"
"2025","07","SKTM","SKPC","SKTM","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTM","SKPZ","SKTM","1HD","1HD","N","N","LLEGADA","1"
"2025","07","SKTM","SKPZ","SKTM","HTS","HTS","N","N","LLEGADA","5"
"2025","07","SKTM","SKSA","SKTM","1EN","1EN","N","N","LLEGADA","1"
"2025","07","SKTM","SKSA","SKTM","Estado","Estado","M","N","LLEGADA","2"
"2025","07","SKTM","SKTM","SKBO","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTM","SKTM","SKBO","NSE","NSE","S","N","SALIDA","8"
"2025","07","SKTM","SKTM","SKPZ","HTS","HTS","N","N","SALIDA","7"
"2025","07","SKTM","SKTM","SKSA","0EA","0EA","N","N","SALIDA","1"
"2025","07","SKTM","SKTM","SKSA","Estado","Estado","M","N","SALIDA","3"
"2025","07","SKTM","SKTM","SKTI","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTM","SKTM","SKTM","HTS","HTS","N","N","LLEGADA","1"
"2025","07","SKTM","SKTM","SKTM","HTS","HTS","N","N","SALIDA","1"
"2025","07","SKTM","SKTM","SKUC","1DF","1DF","N","N","SALIDA","1"
"2025","07","SKTM","SKTM","SKUC","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTM","SKTM","SKYP","1EN","1EN","N","N","SALIDA","1"
"2025","07","SKTM","SKTM","SKYP","Estado","Estado","M","N","SALIDA","2"
"2025","07","SKTM","SKTM","ZZZZ","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTM","SKTM","ZZZZ","HTS","HTS","N","N","SALIDA","2"
"2025","07","SKTM","SKUC","SKTM","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTM","SKYP","SKTM","Estado","Estado","M","N","LLEGADA","3"
"2025","07","SKTM","ZZZZ","SKTM","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTQ","SKAC","SKTQ","Estado","Estado","M","N","LLEGADA","2"
"2025","07","SKTQ","SKAP","SKTQ","Estado","Estado","M","N","LLEGADA","9"
"2025","07","SKTQ","SKBO","SKTQ","Estado","Estado","M","N","LLEGADA","12"
"2025","07","SKTQ","SKFL","SKTQ","Estado","Estado","M","N","LLEGADA","8"
"2025","07","SKTQ","SKGB","SKTQ","Estado","Estado","M","N","LLEGADA","5"
"2025","07","SKTQ","SKLT","SKTQ","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTQ","SKMR","SKTQ","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTQ","SKNA","SKTQ","Estado","Estado","M","N","LLEGADA","2"
"2025","07","SKTQ","SKNV","SKTQ","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTQ","SKPP","SKTQ","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTQ","SKPQ","SKTQ","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTQ","SKSJ","SKTQ","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTQ","SKTQ","SKAC","Estado","Estado","M","N","SALIDA","2"
"2025","07","SKTQ","SKTQ","SKAP","Estado","Estado","M","N","SALIDA","5"
"2025","07","SKTQ","SKTQ","SKBO","Estado","Estado","M","N","SALIDA","16"
"2025","07","SKTQ","SKTQ","SKFL","Estado","Estado","M","N","SALIDA","6"
"2025","07","SKTQ","SKTQ","SKGB","Estado","Estado","M","N","SALIDA","4"
"2025","07","SKTQ","SKTQ","SKLR","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTQ","SKTQ","SKLT","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTQ","SKTQ","SKNA","Estado","Estado","M","N","SALIDA","2"
"2025","07","SKTQ","SKTQ","SKPP","Estado","Estado","M","N","SALIDA","2"
"2025","07","SKTQ","SKTQ","SKSJ","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKTQ","SKTQ","SKTQ","Estado","Estado","M","N","LLEGADA","12"
"2025","07","SKTQ","SKTQ","SKTQ","Estado","Estado","M","N","SALIDA","12"
"2025","07","SKTQ","SKUA","SKTQ","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTQ","SKVG","SKTQ","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTR","SKMU","SKTR","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTR","SKSJ","SKTR","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKTR","SKTR","SKSJ","Estado","Estado","M","N","SALIDA","2"
"2025","07","SKUA","SKAP","SKUA","Estado","Estado","M","N","LLEGADA","5"
"2025","07","SKUA","SKBO","SKUA","Estado","Estado","M","N","LLEGADA","8"
"2025","07","SKUA","SKBQ","SKUA","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKUA","SKIM","SKUA","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKUA","SKPC","SKUA","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKUA","SKPD","SKUA","Estado","Estado","M","N","LLEGADA","1"
"2025","07","SKUA","SKUA","SKAP","Estado","Estado","M","N","SALIDA","2"
"2025","07","SKUA","SKUA","SKBO","Estado","Estado","M","N","SALIDA","14"
"2025","07","SKUA","SKUA","SKIM","Estado","Estado","M","N","SALIDA","4"
"2025","07","SKUA","SKUA","SKPD","Estado","Estado","M","N","SALIDA","1"
"2025","07","SKUA","SKUA","SKRG","Estado","Estado","M","N","SALIDA","1"
